Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
ExpSolar,00000,S1,NA,Chile,-22.1689,-69.4219,-4,1163
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
2010,1,12,16,0,770.8,1018.9,47.7,33.0,33.0,14.9,880.0,1.9,335.9,0
2010,1,12,17,0,544.2,956.1,43.8,33.6,33.6,15.5,879.8,5.0,339.2,0
2010,1,12,18,0,294.3,827.8,37.0,32.5,32.5,20.5,880.5,5.4,300.2,0
2010,1,12,19,0,58.0,438.1,20.1,29.3,29.3,23.8,881.5,4.8,313.6,0
2010,1,12,20,0,0.0,0.0,0.0,25.6,25.6,30.4,882.4,1.7,334.2,0
2010,1,12,21,0,0.0,0.0,0.0,23.7,23.7,38.9,883.3,1.5,352.2,0
2010,1,12,22,0,0.0,0.0,0.0,20.7,20.7,49.8,884.0,1.4,352.8,0
2010,1,12,23,0,0.0,0.0,0.0,18.4,18.4,62.4,884.5,1.3,337.8,0
2010,1,13,0,0,0.0,0.0,0.0,15.7,15.7,78.0,884.4,1.1,25.9,0
2010,1,13,1,0,0.0,0.0,0.0,15.2,15.2,73.3,884.7,0.9,31.9,0
2010,1,13,2,0,0.0,0.0,0.0,14.9,14.9,71.4,884.9,2.2,35.4,0
2010,1,13,3,0,0.0,0.0,0.0,14.3,14.3,71.8,885.1,2.6,35.0,0
2010,1,13,4,0,0.0,0.0,0.0,13.2,13.2,75.1,885.3,2.1,30.3,0
2010,1,13,5,0,0.0,0.0,0.0,11.2,11.2,81.0,885.5,1.1,348.0,0
2010,1,13,6,0,0.0,0.0,0.0,11.5,11.5,88.0,885.3,1.5,224.1,0
2010,1,13,7,0,158.6,677.2,30.4,12.9,12.9,66.8,885.1,0.7,223.2,0
2010,1,13,8,0,406.7,892.5,40.6,15.9,15.9,48.6,884.7,1.0,232.7,0
2010,1,13,9,0,647.4,982.3,45.8,20.0,20.0,38.2,884.4,2.2,257.9,0
2010,1,13,10,0,628.2,337.5,364.1,22.7,22.7,32.7,884.0,1.9,287.0,0
2010,1,13,11,0,1009.4,1054.9,50.9,25.5,25.5,32.7,883.5,2.7,309.9,0
2010,1,13,12,0,1100.4,1067.3,52.0,28.2,28.2,20.7,882.0,2.3,322.1,0
2010,1,13,13,0,1120.5,1069.9,52.3,30.2,30.2,18.9,881.3,2.3,316.8,0
2010,1,13,14,0,1067.7,1062.9,51.7,31.6,31.6,17.8,880.5,1.0,310.2,0
2010,1,13,15,0,946.2,1044.6,50.3,32.9,32.9,17.1,880.2,3.3,321.1,0
2010,1,13,16,0,765.4,1010.2,47.8,33.3,33.3,17.2,879.9,3.9,329.1,0
2010,1,13,17,0,540.5,947.6,43.9,32.7,32.7,18.2,879.6,6.1,334.9,0
2010,1,13,18,0,292.2,819.1,37.1,31.7,31.7,24.2,879.7,6.0,321.0,0
2010,1,13,19,0,57.5,429.7,20.2,29.1,29.1,26.7,880.5,7.9,358.0,0
2010,1,13,20,0,0.0,0.0,0.0,25.2,25.2,32.4,881.4,7.9,41.1,0
2010,1,13,21,0,0.0,0.0,0.0,22.4,22.4,40.6,882.2,5.1,49.7,0
2010,1,13,22,0,0.0,0.0,0.0,20.5,20.5,51.2,882.9,1.4,41.9,0
2010,1,13,23,0,0.0,0.0,0.0,17.8,17.8,63.4,883.5,0.9,8.0,0
2010,1,14,0,0,0.0,0.0,0.0,15.9,15.9,69.9,883.6,0.6,27.0,0
2010,1,14,1,0,0.0,0.0,0.0,15.3,15.3,64.0,884.0,2.0,31.3,0
2010,1,14,2,0,0.0,0.0,0.0,14.9,14.9,60.9,884.2,2.5,33.4,0
2010,1,14,3,0,0.0,0.0,0.0,14.6,14.6,62.6,884.5,3.1,33.1,0
2010,1,14,4,0,0.0,0.0,0.0,13.2,13.2,67.1,884.8,1.8,30.5,0
2010,1,14,5,0,0.0,0.0,0.0,12.4,12.4,74.2,884.9,1.2,21.7,0
2010,1,14,6,0,0.0,0.0,0.0,11.6,11.6,79.4,884.8,1.1,226.3,0
2010,1,14,7,0,155.6,668.6,30.5,12.5,12.5,58.9,884.8,1.0,226.0,0
2010,1,14,8,0,403.9,888.6,41.1,16.2,16.2,41.5,884.6,1.9,236.4,0
2010,1,14,9,0,645.3,980.2,46.6,19.7,19.7,31.4,884.4,1.3,256.9,0
2010,1,14,10,0,853.2,1028.1,50.0,22.6,22.6,26.2,883.9,2.0,281.2,0
2010,1,14,11,0,1009.6,1054.6,52.1,25.4,25.4,26.5,883.4,4.2,302.9,0
2010,1,14,12,0,1101.7,1067.6,53.3,28.4,28.4,21.6,882.7,3.1,313.6,0
2010,1,14,13,0,1122.8,1070.9,53.5,30.2,30.2,20.1,882.0,4.4,314.3,0
2010,1,14,14,0,1070.7,1064.5,52.8,31.9,31.9,19.3,881.2,3.3,315.1,0
2010,1,14,15,0,949.6,1046.9,51.2,32.4,32.4,18.4,880.7,2.0,323.3,0
2010,1,14,16,0,768.8,1013.2,48.5,33.4,33.4,18.3,880.3,4.5,329.6,0
2010,1,14,17,0,543.4,951.2,44.4,32.9,32.9,19.0,879.9,4.7,334.5,0
2010,1,14,18,0,294.2,823.5,37.4,31.5,31.5,21.7,880.6,6.8,292.7,0
2010,1,14,19,0,58.2,435.5,20.3,29.2,29.2,24.8,881.6,4.6,299.5,0
2010,1,14,20,0,0.0,0.0,0.0,25.7,25.7,31.0,882.5,3.2,98.4,0
2010,1,14,21,0,0.0,0.0,0.0,23.1,23.1,39.1,883.0,1.8,70.7,0
2010,1,14,22,0,0.0,0.0,0.0,21.2,21.2,49.5,883.4,1.3,56.5,0
2010,1,14,23,0,0.0,0.0,0.0,18.9,18.9,61.7,883.7,1.2,30.1,0
2010,1,15,0,0,0.0,0.0,0.0,17.0,17.0,74.8,883.9,1.2,5.4,0
2010,1,15,1,0,0.0,0.0,0.0,16.7,16.7,70.4,883.9,0.8,19.1,0
2010,1,15,2,0,0.0,0.0,0.0,15.8,15.8,68.7,883.9,2.4,25.4,0
2010,1,15,3,0,0.0,0.0,0.0,15.1,15.1,69.3,884.4,2.5,25.9,0
2010,1,15,4,0,0.0,0.0,0.0,14.3,14.3,72.8,884.8,2.4,22.3,0
2010,1,15,5,0,0.0,0.0,0.0,14.3,14.3,79.0,885.1,0.7,8.1,0
2010,1,15,6,0,0.0,0.0,0.0,11.9,11.9,79.2,884.5,0.6,222.8,0
2010,1,15,7,0,155.9,681.8,30.0,13.1,13.1,59.5,884.8,0.7,227.6,0
2010,1,15,8,0,407.1,903.0,40.4,17.3,17.3,42.8,884.9,2.2,241.5,0
2010,1,15,9,0,651.3,994.4,45.5,20.6,20.6,31.7,884.4,2.3,267.0,0
2010,1,15,10,0,861.8,1042.3,48.7,23.3,23.3,25.7,883.7,2.1,293.3,0
2010,1,15,11,0,1020.3,1069.0,50.6,26.4,26.4,25.0,882.9,2.5,313.1,0
2010,1,15,12,0,1114.0,1082.4,51.5,29.0,29.0,19.5,882.4,2.5,329.3,0
2010,1,15,13,0,1134.7,1084.5,51.9,30.9,30.9,17.7,881.5,5.0,328.7,0
2010,1,15,14,0,1081.7,1077.0,51.4,32.3,32.3,16.5,880.6,1.3,328.3,0
2010,1,15,15,0,959.0,1058.5,50.1,33.4,33.4,15.6,880.1,1.3,333.3,0
2010,1,15,16,0,776.4,1024.1,47.7,33.9,33.9,15.5,879.6,4.3,337.4,0
2010,1,15,17,0,548.9,961.7,43.9,33.6,33.6,16.3,879.1,3.4,340.6,0
2010,1,15,18,0,297.5,833.8,37.2,32.5,32.5,12.9,879.4,4.1,306.4,0
2010,1,15,19,0,59.0,444.7,20.3,28.9,28.9,15.2,880.2,5.5,333.4,0
2010,1,15,20,0,0.0,0.0,0.0,25.6,25.6,20.7,881.1,3.9,31.0,0
2010,1,15,21,0,0.0,0.0,0.0,24.0,24.0,28.9,881.7,2.5,42.6,0
2010,1,15,22,0,0.0,0.0,0.0,21.0,21.0,39.5,882.2,3.0,33.6,0
2010,1,15,23,0,0.0,0.0,0.0,18.6,18.6,51.7,882.5,3.4,8.9,0
2010,1,16,0,0,0.0,0.0,0.0,17.4,17.4,65.1,882.7,1.0,9.3,0
2010,1,16,1,0,0.0,0.0,0.0,16.6,16.6,59.4,882.8,1.6,15.3,0
2010,1,16,2,0,0.0,0.0,0.0,15.8,15.8,56.4,882.8,1.8,16.9,0
2010,1,16,3,0,0.0,0.0,0.0,15.0,15.0,56.9,883.0,1.5,20.3,0
2010,1,16,4,0,0.0,0.0,0.0,14.2,14.2,60.3,883.2,1.9,20.8,0
2010,1,16,5,0,0.0,0.0,0.0,12.8,12.8,66.3,883.3,1.4,17.5,0
2010,1,16,6,0,0.0,0.0,0.0,13.2,13.2,76.7,883.4,1.0,206.0,0
2010,1,16,7,0,151.3,663.6,30.4,14.0,14.0,56.9,883.4,0.7,222.6,0
2010,1,16,8,0,400.5,888.9,41.4,17.4,17.4,40.1,883.3,1.5,239.0,0
2010,1,16,9,0,643.1,981.2,47.1,22.5,22.5,29.8,883.1,1.7,263.5,0
2010,1,16,10,0,852.2,1029.1,50.6,25.4,25.4,24.5,882.8,2.4,288.2,0
2010,1,16,11,0,1009.5,1055.4,53.0,27.9,27.9,24.6,882.3,2.9,307.6,0
2010,1,16,12,0,1102.3,1068.1,54.3,30.1,30.1,19.6,881.7,3.0,272.6,0
2010,1,16,13,0,1124.0,1071.1,54.6,31.4,31.4,17.8,881.2,2.7,257.0,0
2010,1,16,14,0,1072.3,1064.3,54.0,33.3,33.3,16.6,880.6,2.8,241.6,0
2010,1,16,15,0,951.2,1046.2,52.4,34.6,34.6,16.0,880.3,2.5,248.2,0
2010,1,16,16,0,770.2,1011.9,49.7,35.2,35.2,16.3,880.0,4.3,254.1,0
2010,1,16,17,0,544.2,949.1,45.4,34.6,34.6,17.5,879.7,4.9,258.1,0
2010,1,16,18,0,294.3,819.8,38.2,32.7,32.7,17.4,879.8,3.8,289.2,0
2010,1,16,19,0,57.9,428.7,20.6,29.0,29.0,20.4,880.9,5.8,286.6,0
2010,1,16,20,0,0.0,0.0,0.0,26.0,26.0,26.6,881.9,3.1,145.9,0
2010,1,16,21,0,0.0,0.0,0.0,24.1,24.1,33.9,882.5,2.2,81.6,0
2010,1,16,22,0,0.0,0.0,0.0,22.7,22.7,43.5,883.1,2.3,50.9,0
2010,1,16,23,0,0.0,0.0,0.0,19.1,19.1,54.7,883.5,4.8,6.5,0
2010,1,17,0,0,0.0,0.0,0.0,18.8,18.8,68.5,884.1,2.2,9.6,0
2010,1,17,1,0,0.0,0.0,0.0,17.0,17.0,62.8,884.2,1.5,15.0,0
2010,1,17,2,0,0.0,0.0,0.0,16.8,16.8,59.8,884.3,0.5,16.2,0
2010,1,17,3,0,0.0,0.0,0.0,15.8,15.8,60.1,884.5,1.0,16.1,0
2010,1,17,4,0,0.0,0.0,0.0,14.3,14.3,63.2,884.6,1.6,11.6,0
2010,1,17,5,0,0.0,0.0,0.0,13.6,13.6,68.9,884.7,2.1,358.6,0
2010,1,17,6,0,0.0,0.0,0.0,13.4,13.4,83.2,885.0,1.0,152.6,0
2010,1,17,7,0,149.0,658.6,30.6,13.0,13.0,63.3,885.0,1.4,215.3,0
2010,1,17,8,0,399.3,889.1,41.9,17.3,17.3,46.4,884.8,0.7,239.2,0
2010,1,17,9,0,643.6,983.5,47.7,21.9,21.9,34.6,884.4,3.1,275.6,0
2010,1,17,10,0,854.5,1032.7,51.4,24.8,24.8,27.8,883.8,2.1,304.3,0
2010,1,17,11,0,1013.6,1060.0,53.7,27.5,27.5,26.5,883.1,2.5,321.6,0
2010,1,17,12,0,1108.0,1073.6,54.9,29.5,29.5,22.7,882.4,4.3,270.9,0
2010,1,17,13,0,1130.0,1076.4,55.3,31.0,31.0,20.9,881.7,3.9,266.2,0
2010,1,17,14,0,1078.1,1069.4,54.7,32.4,32.4,19.8,880.8,4.8,260.6,0
2010,1,17,15,0,956.5,1051.0,53.1,33.8,33.8,19.0,880.6,1.9,271.8,0
2010,1,17,16,0,774.5,1016.5,50.3,34.1,34.1,19.0,880.3,4.8,282.7,0
2010,1,17,17,0,547.4,953.2,45.9,34.5,34.5,19.9,880.2,3.9,292.0,0
2010,1,17,18,0,296.1,823.4,38.6,32.1,32.1,18.4,880.2,4.0,271.9,0
2010,1,17,19,0,58.2,430.0,20.7,28.4,28.4,22.3,881.2,6.2,245.1,0
2010,1,17,20,0,0.0,0.0,0.0,25.0,25.0,29.3,882.2,4.2,188.4,0
2010,1,17,21,0,0.0,0.0,0.0,23.5,23.5,36.4,882.6,5.4,158.6,0
2010,1,17,22,0,0.0,0.0,0.0,22.8,22.8,45.8,882.9,2.7,112.1,0
2010,1,17,23,0,0.0,0.0,0.0,20.3,20.3,56.8,883.1,1.0,315.7,0
2010,1,18,0,0,0.0,0.0,0.0,17.2,17.2,74.0,883.5,1.4,28.9,0
2010,1,18,1,0,0.0,0.0,0.0,17.6,17.6,68.8,883.4,2.6,33.8,0
2010,1,18,2,0,0.0,0.0,0.0,17.1,17.1,66.4,883.3,3.0,36.2,0
2010,1,18,3,0,0.0,0.0,0.0,16.1,16.1,66.2,883.6,1.2,36.9,0
2010,1,18,4,0,0.0,0.0,0.0,14.1,14.1,68.9,883.9,0.8,35.1,0
2010,1,18,5,0,0.0,0.0,0.0,14.7,14.7,74.1,884.0,1.0,24.5,0
2010,1,18,6,0,0.0,0.0,0.0,12.1,12.1,84.1,884.0,1.5,150.6,0
2010,1,18,7,0,63.1,0.0,63.1,13.5,13.5,64.1,884.1,1.2,230.2,0
2010,1,18,8,0,396.9,886.3,42.5,16.8,16.8,47.3,884.0,1.5,257.7,0
2010,1,18,9,0,431.3,220.0,298.4,21.4,21.4,34.9,883.6,1.9,284.8,0
2010,1,18,10,0,631.0,338.8,368.0,24.6,24.6,27.5,882.9,1.5,305.9,0
2010,1,18,11,0,1012.8,1058.6,54.9,27.2,27.2,25.5,882.1,3.1,320.3,0
2010,1,18,12,0,1107.6,1072.2,56.3,29.2,29.2,18.8,881.4,3.3,307.5,0
2010,1,18,13,0,1131.6,1077.0,56.3,31.5,31.5,16.7,880.7,2.5,306.5,0
2010,1,18,14,0,1081.5,1072.0,55.4,32.6,32.6,15.3,879.9,3.1,305.4,0
2010,1,18,15,0,961.2,1055.7,53.4,33.6,33.6,14.5,879.4,1.9,317.8,0
2010,1,18,16,0,779.9,1023.3,50.3,34.2,34.2,14.6,878.9,6.7,327.3,0
2010,1,18,17,0,552.6,962.9,45.8,33.6,33.6,15.6,878.5,4.9,334.6,0
2010,1,18,18,0,300.1,836.9,38.3,31.4,31.4,19.9,879.0,6.3,287.3,0
2010,1,18,19,0,59.6,448.6,20.6,28.6,28.6,23.6,879.7,3.6,290.4,0
2010,1,18,20,0,0.0,0.0,0.0,25.0,25.0,30.5,880.5,3.2,292.7,0
2010,1,18,21,0,0.0,0.0,0.0,21.5,21.5,37.4,881.3,1.7,337.5,0
2010,1,18,22,0,0.0,0.0,0.0,20.0,20.0,46.5,881.9,2.1,344.0,0
2010,1,18,23,0,0.0,0.0,0.0,18.9,18.9,57.4,882.4,1.2,331.4,0
2010,1,19,0,0,0.0,0.0,0.0,17.1,17.1,73.0,883.0,1.3,22.5,0
2010,1,19,1,0,0.0,0.0,0.0,16.1,16.1,65.2,883.1,1.7,26.3,0
2010,1,19,2,0,0.0,0.0,0.0,14.4,14.4,60.3,883.3,2.3,26.1,0
2010,1,19,3,0,0.0,0.0,0.0,14.6,14.6,61.5,883.4,2.7,25.4,0
2010,1,19,4,0,0.0,0.0,0.0,14.5,14.5,65.6,883.4,0.6,19.6,0
2010,1,19,5,0,0.0,0.0,0.0,13.3,13.3,72.2,883.3,1.3,359.5,0
2010,1,19,6,0,0.0,0.0,0.0,12.3,12.3,78.5,883.0,1.0,187.9,0
2010,1,19,7,0,152.3,703.9,29.1,11.4,11.4,58.5,882.9,0.8,216.0,0
2010,1,19,8,0,411.3,934.4,39.5,16.7,16.7,41.7,882.6,1.1,236.4,0
2010,1,19,9,0,663.5,1027.3,44.4,20.7,20.7,29.6,882.2,1.7,268.7,0
2010,1,19,10,0,881.3,1075.9,47.2,24.3,24.3,22.5,881.7,1.8,299.9,0
2010,1,19,11,0,1046.1,1103.3,48.8,27.1,27.1,20.8,881.0,2.5,320.0,0
2010,1,19,12,0,1144.9,1117.6,49.5,29.3,29.3,18.0,881.3,4.4,340.8,0
2010,1,19,13,0,1166.7,1118.7,49.8,31.3,31.3,16.0,880.7,5.9,340.5,0
2010,1,19,14,0,1112.9,1110.7,49.5,32.7,32.7,14.6,880.0,5.3,340.5,0
2010,1,19,15,0,987.7,1092.1,48.3,33.5,33.5,13.6,879.3,5.7,344.1,0
2010,1,19,16,0,801.0,1058.0,46.2,33.2,33.2,13.3,878.7,5.7,347.2,0
2010,1,19,17,0,567.8,997.0,42.7,33.1,33.1,14.0,878.1,6.1,349.8,0
2010,1,19,18,0,309.2,871.6,36.4,32.2,32.2,21.3,878.1,5.9,327.8,0
2010,1,19,19,0,62.0,483.6,20.0,29.0,29.0,24.3,878.8,2.3,349.7,0
2010,1,19,20,0,0.0,0.0,0.0,25.3,25.3,30.6,879.5,5.8,9.5,0
2010,1,19,21,0,0.0,0.0,0.0,23.7,23.7,39.0,880.4,3.1,17.6,0
2010,1,19,22,0,0.0,0.0,0.0,22.2,22.2,49.8,881.2,3.2,15.7,0
2010,1,19,23,0,0.0,0.0,0.0,19.8,19.8,62.2,881.8,2.2,4.1,0
2010,1,20,0,0,0.0,0.0,0.0,17.6,17.6,71.3,881.9,1.1,13.8,0
2010,1,20,1,0,0.0,0.0,0.0,16.1,16.1,66.2,882.2,1.6,15.3,0
2010,1,20,2,0,0.0,0.0,0.0,14.2,14.2,63.9,882.5,1.4,13.0,0
2010,1,20,3,0,0.0,0.0,0.0,15.0,15.0,63.6,882.8,0.9,12.6,0
2010,1,20,4,0,0.0,0.0,0.0,14.4,14.4,66.1,883.0,1.2,5.6,0
2010,1,20,5,0,0.0,0.0,0.0,13.8,13.8,71.2,883.2,1.2,340.9,0
2010,1,20,6,0,0.0,0.0,0.0,13.1,13.1,77.1,883.6,1.0,26.6,0
2010,1,20,7,0,144.6,668.2,29.3,12.6,12.6,56.5,883.6,0.4,356.2,0
2010,1,20,8,0,397.0,901.0,40.3,16.8,16.8,39.0,883.3,1.4,299.7,0
2010,1,20,9,0,642.8,993.2,45.9,20.6,20.6,28.8,883.1,1.4,308.4,0
2010,1,20,10,0,854.5,1040.2,49.4,23.8,23.8,23.5,882.8,2.4,319.7,0
2010,1,20,11,0,1013.9,1065.3,51.6,26.4,26.4,23.7,882.3,2.8,328.9,0
2010,1,20,12,0,1108.1,1077.0,52.9,29.3,29.3,18.5,881.5,3.4,316.4,0
2010,1,20,13,0,1130.3,1078.5,53.6,31.2,31.2,17.0,880.8,4.2,308.3,0
2010,1,20,14,0,1078.4,1070.2,53.5,32.6,32.6,16.2,880.1,2.2,297.7,0
2010,1,20,15,0,956.4,1050.5,52.4,33.8,33.8,15.4,879.5,4.4,316.1,0
2010,1,20,16,0,774.0,1014.5,50.0,34.5,34.5,15.5,879.1,5.1,328.5,0
2010,1,20,17,0,546.3,949.6,46.0,33.6,33.6,16.5,878.6,6.0,336.6,0
2010,1,20,18,0,294.5,816.8,38.8,32.9,32.9,17.2,878.1,5.6,310.5,0
2010,1,20,19,0,57.0,419.2,20.7,29.9,29.9,19.0,878.8,1.6,332.4,0
2010,1,20,20,0,0.0,0.0,0.0,25.9,25.9,24.0,879.5,2.4,359.9,0
2010,1,20,21,0,0.0,0.0,0.0,22.7,22.7,32.7,880.3,2.0,15.0,0
2010,1,20,22,0,0.0,0.0,0.0,22.6,22.6,43.8,881.1,1.9,10.4,0
2010,1,20,23,0,0.0,0.0,0.0,19.7,19.7,56.5,881.7,1.3,349.2,0
2010,1,21,0,0,0.0,0.0,0.0,17.9,17.9,72.7,882.0,1.3,3.7,0
2010,1,21,1,0,0.0,0.0,0.0,16.5,16.5,68.4,882.3,1.6,11.0,0
2010,1,21,2,0,0.0,0.0,0.0,15.8,15.8,66.9,882.6,1.1,12.1,0
2010,1,21,3,0,0.0,0.0,0.0,15.0,15.0,66.7,882.8,1.3,7.1,0
2010,1,21,4,0,0.0,0.0,0.0,15.2,15.2,69.4,882.9,0.8,346.6,0
2010,1,21,5,0,0.0,0.0,0.0,13.2,13.2,74.6,882.9,2.1,294.9,0
2010,1,21,6,0,0.0,0.0,0.0,12.6,12.6,76.1,882.9,1.4,51.8,0
2010,1,21,7,0,133.3,596.6,31.7,13.6,13.6,55.4,882.8,0.6,226.3,0
2010,1,21,8,0,378.9,846.3,45.7,18.0,18.0,37.8,882.5,0.8,244.0,0
2010,1,21,9,0,621.1,947.1,53.3,22.2,22.2,27.3,882.3,1.4,270.3,0
2010,1,21,10,0,830.9,999.3,58.5,25.2,25.2,21.8,881.9,2.0,294.3,0
2010,1,21,11,0,989.4,1027.5,62.1,27.8,27.8,21.7,881.4,2.1,312.0,0
2010,1,21,12,0,1083.6,1040.8,64.4,29.6,29.6,19.7,880.6,2.1,295.7,0
2010,1,21,13,0,1106.9,1043.8,65.1,31.5,31.5,17.9,880.0,1.7,295.6,0
2010,1,21,14,0,1056.6,1036.1,64.3,33.2,33.2,16.7,879.3,1.2,295.3,0
2010,1,21,15,0,936.7,1016.0,62.2,34.3,34.3,16.0,878.9,2.8,303.9,0
2010,1,21,16,0,756.7,978.1,58.5,35.2,35.2,16.1,878.6,2.9,311.2,0
2010,1,21,17,0,531.7,909.1,52.7,34.3,34.3,17.1,878.4,5.3,317.0,0
2010,1,21,18,0,283.7,768.6,43.3,33.0,33.0,13.6,878.7,8.0,333.7,0
2010,1,21,19,0,53.0,361.6,21.9,29.6,29.6,14.9,879.6,4.4,355.0,0
2010,1,21,20,0,0.0,0.0,0.0,26.4,26.4,19.4,880.5,2.7,16.5,0
2010,1,21,21,0,0.0,0.0,0.0,23.7,23.7,28.3,881.2,1.3,25.9,0
2010,1,21,22,0,0.0,0.0,0.0,21.0,21.0,39.6,881.9,0.8,22.9,0
2010,1,21,23,0,0.0,0.0,0.0,19.7,19.7,52.5,882.3,1.6,8.2,0
2010,1,22,0,0,0.0,0.0,0.0,18.7,18.7,65.1,882.3,0.5,6.4,0
2010,1,22,1,0,0.0,0.0,0.0,17.1,17.1,60.7,882.5,0.8,16.5,0
2010,1,22,2,0,0.0,0.0,0.0,15.3,15.3,59.1,882.7,1.8,21.5,0
2010,1,22,3,0,0.0,0.0,0.0,15.7,15.7,59.7,882.9,2.9,20.0,0
2010,1,22,4,0,0.0,0.0,0.0,15.0,15.0,63.2,883.1,2.4,13.0,0
2010,1,22,5,0,0.0,0.0,0.0,13.7,13.7,69.3,883.2,1.7,351.2,0
2010,1,22,6,0,0.0,0.0,0.0,12.5,12.5,74.3,883.3,1.2,190.9,0
2010,1,22,7,0,127.5,561.9,33.3,14.4,14.4,54.7,883.3,1.2,223.9,0
2010,1,22,8,0,371.7,823.7,48.9,18.9,18.9,38.1,883.1,1.2,243.3,0
2010,1,22,9,0,614.4,931.4,57.6,22.0,22.0,28.0,882.8,1.9,271.5,0
2010,1,22,10,0,825.4,987.3,63.4,25.1,25.1,22.9,882.4,1.5,297.0,0
2010,1,22,11,0,985.4,1018.1,67.4,28.1,28.1,23.2,881.7,2.2,315.2,0
2010,1,22,12,0,1081.2,1033.3,69.7,30.4,30.4,20.7,881.0,1.9,291.1,0
2010,1,22,13,0,1105.5,1038.0,69.5,32.5,32.5,18.8,880.3,5.1,294.9,0
2010,1,22,14,0,1056.0,1031.7,67.8,33.8,33.8,17.5,879.5,1.2,298.2,0
2010,1,22,15,0,936.7,1012.9,64.6,34.9,34.9,16.6,879.2,3.9,305.3,0
2010,1,22,16,0,757.0,976.4,59.9,35.0,35.0,16.5,879.0,4.7,311.3,0
2010,1,22,17,0,317.4,129.4,249.2,34.2,34.2,17.3,878.9,6.9,316.3,0
2010,1,22,18,0,284.3,770.9,43.3,32.6,32.6,20.6,879.0,8.9,333.3,0
2010,1,22,19,0,53.2,367.3,21.7,28.5,28.5,24.5,880.0,7.8,15.5,0
2010,1,22,20,0,0.0,0.0,0.0,25.5,25.5,31.6,881.1,6.4,57.1,0
2010,1,22,21,0,0.0,0.0,0.0,23.6,23.6,39.8,881.8,4.2,60.8,0
2010,1,22,22,0,0.0,0.0,0.0,22.4,22.4,50.3,882.4,2.9,55.9,0
2010,1,22,23,0,0.0,0.0,0.0,20.5,20.5,62.5,882.8,2.0,39.8,0
2010,1,23,0,0,0.0,0.0,0.0,16.9,16.9,69.8,882.8,0.6,17.1,0
2010,1,23,1,0,0.0,0.0,0.0,16.8,16.8,64.1,883.0,0.9,27.6,0
2010,1,23,2,0,0.0,0.0,0.0,16.4,16.4,61.2,883.1,3.3,33.2,0
2010,1,23,3,0,0.0,0.0,0.0,15.9,15.9,60.6,883.3,3.3,32.3,0
2010,1,23,4,0,0.0,0.0,0.0,14.9,14.9,62.8,883.4,2.8,29.3,0
2010,1,23,5,0,0.0,0.0,0.0,13.4,13.4,67.7,883.4,2.0,22.1,0
2010,1,23,6,0,0.0,0.0,0.0,13.0,13.0,74.5,883.8,1.0,33.4,0
2010,1,23,7,0,130.8,609.6,30.0,12.8,12.8,55.5,883.8,0.4,291.1,0
2010,1,23,8,0,379.0,863.5,42.4,17.0,17.0,39.6,883.7,1.4,279.1,0
2010,1,23,9,0,623.9,965.4,48.3,20.1,20.1,29.1,883.4,1.4,305.6,0
2010,1,23,10,0,836.5,1018.6,51.6,23.2,23.2,23.6,883.0,1.9,321.4,0
2010,1,23,11,0,997.7,1048.1,53.5,25.8,25.8,23.5,882.4,3.4,331.5,0
2010,1,23,12,0,1094.6,1063.4,54.1,28.3,28.3,19.9,881.6,5.2,290.0,0
2010,1,23,13,0,1118.6,1066.3,54.5,30.2,30.2,17.8,881.0,5.4,285.6,0
2010,1,23,14,0,1068.7,1059.3,54.0,31.6,31.6,16.3,880.2,3.6,280.6,0
2010,1,23,15,0,948.8,1040.8,52.5,33.0,33.0,15.1,879.8,4.7,298.8,0
2010,1,23,16,0,768.3,1006.0,49.9,33.9,33.9,14.8,879.3,4.3,313.6,0
2010,1,23,17,0,542.2,942.4,45.6,34.4,34.4,15.3,878.9,3.6,324.7,0
2010,1,23,18,0,291.8,811.2,38.3,33.0,33.0,21.2,878.9,6.4,305.2,0
2010,1,23,19,0,55.4,412.8,20.3,30.8,30.8,23.3,879.8,4.5,315.8,0
2010,1,23,20,0,0.0,0.0,0.0,26.8,26.8,28.6,880.7,4.7,343.0,0
2010,1,23,21,0,0.0,0.0,0.0,23.4,23.4,36.3,881.4,1.5,19.0,0
2010,1,23,22,0,0.0,0.0,0.0,21.7,21.7,46.3,881.9,1.2,5.4,0
2010,1,23,23,0,0.0,0.0,0.0,19.9,19.9,57.9,882.3,0.9,334.9,0
2010,1,24,0,0,0.0,0.0,0.0,18.2,18.2,62.7,882.3,0.3,25.9,0
2010,1,24,1,0,0.0,0.0,0.0,17.2,17.2,56.5,882.4,2.2,30.4,0
2010,1,24,2,0,0.0,0.0,0.0,16.0,16.0,53.0,882.5,3.5,32.7,0
2010,1,24,3,0,0.0,0.0,0.0,14.4,14.4,53.9,882.5,2.8,33.2,0
2010,1,24,4,0,0.0,0.0,0.0,13.4,13.4,57.7,882.6,2.5,31.8,0
2010,1,24,5,0,0.0,0.0,0.0,13.1,13.1,64.1,882.5,2.0,25.0,0
2010,1,24,6,0,0.0,0.0,0.0,11.2,11.2,71.3,882.4,0.8,291.2,0
2010,1,24,7,0,128.9,609.1,29.6,12.3,12.3,52.1,882.3,1.4,220.9,0
