Latitude: 43.688000
Longitude: 5.756000
Elevation: 287.000000
Month, Chosen year
1,2007
2,2007
3,2011
4,2008
5,2007
6,2012
7,2007
8,2014
9,2014
10,2008
11,2009
12,2014
Date&Time (UTC),Dry bulb temperature (deg. C),Relative Humidity (%), Global horizontal irradiance (W/m2) ,Direct (beam) normal Irradiance (W/m2),Diffuse horizontal irradiance (W/m2), Infrared radiation downwards (W/m2),  Windspeed (m/s), Wind direction (deg.),  Air pressure (Pa)
13/01/2007 06:00:00,6.37,66.32,0.00,-0.00,0.00,288.03,2.24,173,99160
13/01/2007 07:00:00,7.24,69.32,0.00,-0.00,0.00,287.82,2.17,174,99192
13/01/2007 08:00:00,8.12,72.32,117.00,544.29,38.00,287.60,2.11,176,99224
13/01/2007 09:00:00,10.52,68.91,254.00,698.63,64.00,287.25,1.75,162,99202
13/01/2007 10:00:00,12.93,65.50,362.00,801.65,71.00,286.90,1.39,149,99179
13/01/2007 11:00:00,15.33,62.09,423.00,849.39,73.00,286.55,1.03,136,99157
13/01/2007 12:00:00,15.03,63.71,422.00,820.12,81.00,286.42,0.99,194,99157
13/01/2007 13:00:00,14.72,65.32,374.00,807.59,72.00,286.28,0.94,252,99157
13/01/2007 14:00:00,14.42,66.94,276.00,749.88,59.00,286.15,0.90,310,99157
13/01/2007 15:00:00,13.19,70.94,115.00,297.89,65.00,286.08,0.73,336,99166
13/01/2007 16:00:00,11.97,74.94,0.00,0.00,0.00,286.02,0.57,2,99176
13/01/2007 17:00:00,10.74,78.94,0.00,-0.00,0.00,285.95,0.40,28,99186
13/01/2007 18:00:00,9.85,80.83,0.00,-0.00,0.00,285.67,0.62,50,99208
13/01/2007 19:00:00,8.95,82.73,0.00,-0.00,0.00,285.38,0.84,73,99231
13/01/2007 20:00:00,8.05,84.62,0.00,-0.00,0.00,285.10,1.06,95,99253
13/01/2007 21:00:00,6.61,83.26,0.00,-0.00,0.00,284.83,1.31,97,99247
13/01/2007 22:00:00,5.17,81.89,0.00,-0.00,0.00,284.57,1.56,99,99240
13/01/2007 23:00:00,3.72,80.53,0.00,-0.00,0.00,284.30,1.81,100,99234
14/01/2007 00:00:00,3.54,78.55,0.00,-0.00,0.00,287.18,2.00,107,99253
14/01/2007 01:00:00,3.36,76.58,0.00,-0.00,0.00,290.07,2.20,114,99273
14/01/2007 02:00:00,3.17,74.60,0.00,-0.00,0.00,292.95,2.40,122,99292
14/01/2007 03:00:00,3.62,72.70,0.00,-0.00,0.00,291.67,2.74,123,99237
14/01/2007 04:00:00,4.06,70.80,0.00,-0.00,0.00,290.38,3.09,124,99182
14/01/2007 05:00:00,4.51,68.90,0.00,-0.00,0.00,289.10,3.43,125,99128
14/01/2007 06:00:00,5.86,69.07,0.00,-0.00,0.00,289.65,3.72,128,99150
14/01/2007 07:00:00,7.21,69.24,0.00,-0.00,0.00,290.20,4.01,130,99173
14/01/2007 08:00:00,8.56,69.41,95.00,252.22,58.00,290.75,4.30,132,99195
14/01/2007 09:00:00,10.38,67.08,192.00,248.30,124.00,289.73,4.07,134,99195
14/01/2007 10:00:00,12.21,64.76,340.00,632.45,109.00,288.72,3.84,136,99195
14/01/2007 11:00:00,14.03,62.43,426.00,848.94,74.00,287.70,3.61,138,99195
14/01/2007 12:00:00,14.05,63.83,419.00,778.69,93.00,287.27,2.87,139,99205
14/01/2007 13:00:00,14.07,65.24,378.00,808.95,73.00,286.83,2.13,140,99215
14/01/2007 14:00:00,14.09,66.64,271.00,676.68,73.00,286.40,1.39,142,99224
14/01/2007 15:00:00,11.87,72.94,139.00,531.76,48.00,286.60,1.60,154,99256
14/01/2007 16:00:00,9.65,79.23,0.00,0.00,0.00,286.80,1.80,167,99289
14/01/2007 17:00:00,7.43,85.53,0.00,-0.00,0.00,287.00,2.00,180,99321
14/01/2007 18:00:00,6.45,87.43,0.00,-0.00,0.00,286.87,1.88,202,99353
14/01/2007 19:00:00,5.47,89.34,0.00,-0.00,0.00,286.73,1.76,225,99385
14/01/2007 20:00:00,4.48,91.24,0.00,-0.00,0.00,286.60,1.64,247,99418
14/01/2007 21:00:00,4.07,91.17,0.00,-0.00,0.00,287.07,1.75,256,99427
14/01/2007 22:00:00,3.65,91.11,0.00,-0.00,0.00,287.53,1.85,265,99437
14/01/2007 23:00:00,3.23,91.04,0.00,-0.00,0.00,288.00,1.96,274,99447
15/01/2007 00:00:00,3.20,88.87,0.00,-0.00,0.00,296.65,2.02,272,99456
15/01/2007 01:00:00,3.17,86.71,0.00,-0.00,0.00,305.30,2.09,269,99466
15/01/2007 02:00:00,3.13,84.54,0.00,-0.00,0.00,313.95,2.15,266,99476
15/01/2007 03:00:00,3.10,84.47,0.00,-0.00,0.00,317.95,2.16,267,99469
15/01/2007 04:00:00,3.06,84.41,0.00,-0.00,0.00,321.95,2.17,268,99463
15/01/2007 05:00:00,3.02,84.34,0.00,-0.00,0.00,325.95,2.18,270,99456
15/01/2007 06:00:00,4.29,82.89,0.00,-0.00,0.00,333.60,2.45,272,99482
15/01/2007 07:00:00,5.56,81.44,0.00,-0.00,0.00,341.25,2.72,275,99508
15/01/2007 08:00:00,6.83,79.99,91.00,202.20,61.00,348.90,2.99,277,99534
15/01/2007 09:00:00,8.57,77.88,149.00,79.75,127.00,353.37,3.03,279,99514
15/01/2007 10:00:00,10.31,75.77,209.00,87.05,177.00,357.83,3.06,281,99495
15/01/2007 11:00:00,12.04,73.66,259.00,122.21,208.00,362.30,3.09,283,99476
15/01/2007 12:00:00,12.14,77.40,222.00,56.92,198.00,357.65,2.96,287,99443
15/01/2007 13:00:00,12.23,81.15,207.00,71.01,180.00,353.00,2.83,291,99411
15/01/2007 14:00:00,12.33,84.89,114.00,10.14,111.00,348.35,2.70,295,99379
15/01/2007 15:00:00,11.20,88.16,81.00,57.31,71.00,346.62,2.64,292,99395
15/01/2007 16:00:00,10.08,91.42,0.00,0.00,0.00,344.88,2.58,290,99411
15/01/2007 17:00:00,8.95,94.69,0.00,-0.00,0.00,343.15,2.52,287,99427
15/01/2007 18:00:00,8.65,94.55,0.00,-0.00,0.00,343.17,2.58,289,99418
15/01/2007 19:00:00,8.35,94.42,0.00,-0.00,0.00,343.18,2.63,291,99408
15/01/2007 20:00:00,8.04,94.28,0.00,-0.00,0.00,343.20,2.69,293,99398
15/01/2007 21:00:00,7.94,93.92,0.00,-0.00,0.00,343.08,2.63,299,99389
15/01/2007 22:00:00,7.83,93.55,0.00,-0.00,0.00,342.97,2.57,304,99379
15/01/2007 23:00:00,7.72,93.19,0.00,-0.00,0.00,342.85,2.51,309,99369
16/01/2007 00:00:00,7.80,93.64,0.00,-0.00,0.00,347.87,2.77,311,99343
16/01/2007 01:00:00,7.88,94.09,0.00,-0.00,0.00,352.88,3.03,312,99318
16/01/2007 02:00:00,7.95,94.54,0.00,-0.00,0.00,357.90,3.30,313,99292
16/01/2007 03:00:00,7.97,95.06,0.00,-0.00,0.00,357.67,3.23,312,99260
16/01/2007 04:00:00,7.98,95.57,0.00,-0.00,0.00,357.43,3.17,310,99227
16/01/2007 05:00:00,7.99,96.09,0.00,-0.00,0.00,357.20,3.10,309,99195
16/01/2007 06:00:00,8.44,95.47,0.00,-0.00,0.00,353.12,3.26,313,99215
16/01/2007 07:00:00,8.89,94.86,0.00,-0.00,0.00,349.03,3.41,317,99234
16/01/2007 08:00:00,9.34,94.24,63.00,33.30,58.00,344.95,3.56,321,99253
16/01/2007 09:00:00,9.81,93.84,100.00,7.19,98.00,343.53,3.37,328,99237
16/01/2007 10:00:00,10.28,93.45,209.00,83.77,178.00,342.12,3.19,334,99221
16/01/2007 11:00:00,10.75,93.05,126.00,0.00,126.00,340.70,3.01,341,99205
16/01/2007 12:00:00,10.70,93.10,85.00,0.00,85.00,340.62,2.87,333,99179
16/01/2007 13:00:00,10.64,93.15,67.00,0.00,67.00,340.53,2.73,326,99153
16/01/2007 14:00:00,10.58,93.20,44.00,0.00,44.00,340.45,2.59,319,99128
16/01/2007 15:00:00,10.06,94.14,21.00,0.00,21.00,336.28,2.43,318,99134
16/01/2007 16:00:00,9.54,95.09,0.00,0.00,0.00,332.12,2.26,318,99140
16/01/2007 17:00:00,9.02,96.03,0.00,-0.00,0.00,327.95,2.10,318,99147
16/01/2007 18:00:00,8.84,96.32,0.00,-0.00,0.00,325.55,1.96,320,99166
16/01/2007 19:00:00,8.66,96.60,0.00,-0.00,0.00,323.15,1.82,323,99186
16/01/2007 20:00:00,8.48,96.89,0.00,-0.00,0.00,320.75,1.68,325,99205
16/01/2007 21:00:00,8.31,97.20,0.00,-0.00,0.00,322.92,1.53,330,99205
16/01/2007 22:00:00,8.14,97.50,0.00,-0.00,0.00,325.08,1.38,334,99205
16/01/2007 23:00:00,7.97,97.81,0.00,-0.00,0.00,327.25,1.23,338,99205
17/01/2007 00:00:00,7.83,97.84,0.00,-0.00,0.00,324.98,0.96,336,99195
17/01/2007 01:00:00,7.69,97.86,0.00,-0.00,0.00,322.72,0.69,334,99186
17/01/2007 02:00:00,7.55,97.89,0.00,-0.00,0.00,320.45,0.43,332,99176
17/01/2007 03:00:00,7.68,97.45,0.00,-0.00,0.00,321.10,0.45,316,99173
17/01/2007 04:00:00,7.80,97.01,0.00,-0.00,0.00,321.75,0.46,299,99169
17/01/2007 05:00:00,7.92,96.57,0.00,-0.00,0.00,322.40,0.48,282,99166
17/01/2007 06:00:00,8.50,95.33,0.00,-0.00,0.00,321.48,0.42,270,99202
17/01/2007 07:00:00,9.08,94.10,0.00,-0.00,0.00,320.57,0.36,258,99237
17/01/2007 08:00:00,9.66,92.86,81.00,111.82,64.00,319.65,0.30,246,99273
17/01/2007 09:00:00,10.32,88.49,278.00,856.45,38.00,318.63,0.59,280,99260
17/01/2007 10:00:00,10.98,84.13,373.00,807.74,72.00,317.62,0.88,313,99247
17/01/2007 11:00:00,11.64,79.76,437.00,870.01,69.00,316.60,1.17,347,99234
17/01/2007 12:00:00,12.04,78.14,441.00,855.50,75.00,311.15,1.59,24,99205
17/01/2007 13:00:00,12.43,76.52,320.00,408.46,162.00,305.70,2.00,61,99176
17/01/2007 14:00:00,12.83,74.90,276.00,634.12,84.00,300.25,2.41,98,99147
17/01/2007 15:00:00,11.22,79.82,152.00,584.25,46.00,298.32,2.42,99,99176
17/01/2007 16:00:00,9.61,84.74,0.00,0.00,0.00,296.38,2.43,99,99205
17/01/2007 17:00:00,8.00,89.66,0.00,-0.00,0.00,294.45,2.44,100,99234
17/01/2007 18:00:00,7.77,90.17,0.00,-0.00,0.00,293.78,2.33,97,99263
17/01/2007 19:00:00,7.54,90.69,0.00,-0.00,0.00,293.12,2.22,93,99292
17/01/2007 20:00:00,7.30,91.20,0.00,-0.00,0.00,292.45,2.11,90,99321
17/01/2007 21:00:00,6.83,91.84,0.00,-0.00,0.00,291.23,2.19,90,99324
17/01/2007 22:00:00,6.36,92.48,0.00,-0.00,0.00,290.02,2.27,90,99327
17/01/2007 23:00:00,5.88,93.12,0.00,-0.00,0.00,288.80,2.34,89,99331
18/01/2007 00:00:00,5.03,91.51,0.00,-0.00,0.00,287.78,2.17,91,99308
18/01/2007 01:00:00,4.17,89.91,0.00,-0.00,0.00,286.77,2.00,92,99285
18/01/2007 02:00:00,3.31,88.30,0.00,-0.00,0.00,285.75,1.83,93,99263
18/01/2007 03:00:00,3.24,88.20,0.00,-0.00,0.00,285.97,1.80,92,99240
18/01/2007 04:00:00,3.17,88.10,0.00,-0.00,0.00,286.18,1.76,92,99218
18/01/2007 05:00:00,3.10,88.00,0.00,-0.00,0.00,286.40,1.72,91,99195
18/01/2007 06:00:00,4.52,86.48,0.00,-0.00,0.00,286.17,1.97,87,99218
18/01/2007 07:00:00,5.94,84.96,0.00,-0.00,0.00,285.93,2.22,82,99240
18/01/2007 08:00:00,7.36,83.44,60.00,25.97,56.00,285.70,2.47,78,99263
18/01/2007 09:00:00,9.27,79.35,147.00,67.24,128.00,286.75,2.74,78,99231
18/01/2007 10:00:00,11.18,75.25,394.00,948.51,38.00,287.80,3.00,79,99198
18/01/2007 11:00:00,13.09,71.16,396.00,598.63,141.00,288.85,3.27,79,99166
18/01/2007 12:00:00,13.04,71.09,259.00,104.39,214.00,290.03,3.38,81,99124
18/01/2007 13:00:00,12.98,71.03,180.00,28.19,169.00,291.22,3.50,83,99083
18/01/2007 14:00:00,12.92,70.96,212.00,231.78,141.00,292.40,3.61,85,99041
18/01/2007 15:00:00,11.58,74.02,126.00,281.08,74.00,294.30,3.89,85,99041
18/01/2007 16:00:00,10.25,77.07,0.00,0.00,0.00,296.20,4.16,85,99041
18/01/2007 17:00:00,8.91,80.13,0.00,-0.00,0.00,298.10,4.43,85,99041
18/01/2007 18:00:00,9.36,81.48,0.00,-0.00,0.00,300.30,4.92,88,99037
18/01/2007 19:00:00,9.81,82.83,0.00,-0.00,0.00,302.50,5.41,91,99034
18/01/2007 20:00:00,10.25,84.18,0.00,-0.00,0.00,304.70,5.90,94,99031
18/01/2007 21:00:00,10.46,85.30,0.00,-0.00,0.00,309.65,6.39,98,98986
18/01/2007 22:00:00,10.67,86.41,0.00,-0.00,0.00,314.60,6.88,103,98941
18/01/2007 23:00:00,10.87,87.53,0.00,-0.00,0.00,319.55,7.37,108,98896
19/01/2007 00:00:00,10.39,87.05,0.00,-0.00,0.00,315.17,7.30,111,98863
19/01/2007 01:00:00,9.90,86.57,0.00,-0.00,0.00,310.78,7.23,114,98831
19/01/2007 02:00:00,9.41,86.09,0.00,-0.00,0.00,306.40,7.16,116,98799
19/01/2007 03:00:00,9.52,84.82,0.00,-0.00,0.00,306.57,7.44,118,98802
19/01/2007 04:00:00,9.62,83.54,0.00,-0.00,0.00,306.73,7.73,120,98805
19/01/2007 05:00:00,9.72,82.27,0.00,-0.00,0.00,306.90,8.01,122,98809
19/01/2007 06:00:00,10.55,79.34,0.00,-0.00,0.00,305.55,8.27,123,98838
19/01/2007 07:00:00,11.37,76.42,0.00,0.00,0.00,304.20,8.52,124,98867
19/01/2007 08:00:00,12.20,73.49,132.00,614.80,36.00,302.85,8.77,126,98896
19/01/2007 09:00:00,13.39,70.01,274.00,761.34,57.00,301.65,8.75,126,98889
19/01/2007 10:00:00,14.58,66.52,379.00,809.29,73.00,300.45,8.74,126,98883
19/01/2007 11:00:00,15.76,63.04,429.00,771.45,98.00,299.25,8.72,127,98876
19/01/2007 12:00:00,15.65,61.62,423.00,704.41,117.00,297.73,8.40,127,98854
19/01/2007 13:00:00,15.53,60.19,378.00,695.82,104.00,296.22,8.07,127,98831
19/01/2007 14:00:00,15.41,58.77,292.00,700.10,75.00,294.70,7.75,127,98809
19/01/2007 15:00:00,14.27,61.79,157.00,561.91,51.00,295.13,7.47,130,98863
19/01/2007 16:00:00,13.13,64.80,0.00,0.00,0.00,295.57,7.18,133,98918
19/01/2007 17:00:00,11.98,67.82,0.00,-0.00,0.00,296.00,6.90,136,98973
19/01/2007 18:00:00,11.45,69.48,0.00,-0.00,0.00,295.70,6.60,137,98996
19/01/2007 19:00:00,10.91,71.15,0.00,-0.00,0.00,295.40,6.30,138,99018
19/01/2007 20:00:00,10.37,72.81,0.00,-0.00,0.00,295.10,6.00,139,99041
19/01/2007 21:00:00,9.92,73.69,0.00,-0.00,0.00,294.25,5.79,139,99021
19/01/2007 22:00:00,9.47,74.56,0.00,-0.00,0.00,293.40,5.58,139,99002
19/01/2007 23:00:00,9.02,75.44,0.00,-0.00,0.00,292.55,5.37,139,98983
20/01/2007 00:00:00,9.00,72.06,0.00,-0.00,0.00,292.23,5.21,139,98921
20/01/2007 01:00:00,8.98,68.68,0.00,-0.00,0.00,291.92,5.05,139,98860
20/01/2007 02:00:00,8.96,65.30,0.00,-0.00,0.00,291.60,4.90,139,98799
20/01/2007 03:00:00,8.68,66.07,0.00,-0.00,0.00,291.75,4.80,137,98783
20/01/2007 04:00:00,8.40,66.84,0.00,-0.00,0.00,291.90,4.71,135,98767
20/01/2007 05:00:00,8.12,67.61,0.00,-0.00,0.00,292.05,4.62,134,98751
20/01/2007 06:00:00,9.10,67.12,0.00,-0.00,0.00,292.67,4.68,133,98757
20/01/2007 07:00:00,10.08,66.64,0.00,0.00,0.00,293.28,4.74,133,98764
20/01/2007 08:00:00,11.06,66.15,118.00,404.12,54.00,293.90,4.80,133,98770
20/01/2007 09:00:00,12.95,64.32,268.00,685.02,71.00,294.40,4.67,129,98728
20/01/2007 10:00:00,14.85,62.49,381.00,797.90,77.00,294.90,4.53,124,98686
20/01/2007 11:00:00,16.74,60.66,434.00,786.59,94.00,295.40,4.40,120,98644
20/01/2007 12:00:00,16.74,61.24,431.00,733.15,110.00,295.88,4.32,116,98632
20/01/2007 13:00:00,16.74,61.83,399.00,805.26,79.00,296.37,4.23,112,98619
20/01/2007 14:00:00,16.74,62.41,301.00,742.85,68.00,296.85,4.15,108,98606
20/01/2007 15:00:00,15.14,65.35,166.00,634.28,44.00,297.52,4.04,110,98590
20/01/2007 16:00:00,13.54,68.30,0.00,0.00,0.00,298.18,3.93,112,98574
20/01/2007 17:00:00,11.93,71.24,0.00,-0.00,0.00,298.85,3.82,114,98557
20/01/2007 18:00:00,11.15,72.37,0.00,-0.00,0.00,298.92,3.92,117,98570
20/01/2007 19:00:00,10.37,73.51,0.00,-0.00,0.00,298.98,4.01,120,98583
20/01/2007 20:00:00,9.59,74.64,0.00,-0.00,0.00,299.05,4.11,123,98596
20/01/2007 21:00:00,9.10,75.14,0.00,-0.00,0.00,299.37,4.24,125,98583
20/01/2007 22:00:00,8.61,75.65,0.00,-0.00,0.00,299.68,4.38,128,98570
20/01/2007 23:00:00,8.11,76.15,0.00,-0.00,0.00,300.00,4.51,130,98557
21/01/2007 00:00:00,7.85,72.73,0.00,-0.00,0.00,300.32,4.22,130,98548
21/01/2007 01:00:00,7.59,69.32,0.00,-0.00,0.00,300.63,3.93,130,98538
21/01/2007 02:00:00,7.33,65.90,0.00,-0.00,0.00,300.95,3.64,130,98528
21/01/2007 03:00:00,7.14,66.56,0.00,-0.00,0.00,300.03,3.89,129,98509
21/01/2007 04:00:00,6.94,67.22,0.00,-0.00,0.00,299.12,4.13,128,98490
21/01/2007 05:00:00,6.75,67.88,0.00,-0.00,0.00,298.20,4.37,128,98470
21/01/2007 06:00:00,7.89,68.05,0.00,-0.00,0.00,297.18,4.73,129,98503
21/01/2007 07:00:00,9.03,68.21,0.00,0.00,0.00,296.17,5.09,131,98535
21/01/2007 08:00:00,10.17,68.38,62.00,24.89,58.00,295.15,5.45,132,98567
21/01/2007 09:00:00,11.39,66.74,184.00,161.93,137.00,294.52,5.56,131,98528
21/01/2007 10:00:00,12.61,65.11,401.00,932.32,43.00,293.88,5.68,130,98490
21/01/2007 11:00:00,13.83,63.47,412.00,640.60,133.00,293.25,5.79,129,98451
21/01/2007 12:00:00,13.55,61.57,430.00,706.91,118.00,292.33,5.68,129,98416
21/01/2007 13:00:00,13.26,59.66,299.00,274.26,189.00,291.42,5.57,128,98380
21/01/2007 14:00:00,12.97,57.76,270.00,488.30,115.00,290.50,5.46,127,98345
21/01/2007 15:00:00,11.52,58.51,150.00,413.03,69.00,290.10,5.09,130,98351
21/01/2007 16:00:00,10.07,59.26,12.00,0.00,12.00,289.70,4.73,132,98358
21/01/2007 17:00:00,8.62,60.01,0.00,-0.00,0.00,289.30,4.36,135,98364
21/01/2007 18:00:00,7.83,61.21,0.00,-0.00,0.00,288.93,4.17,136,98367
21/01/2007 19:00:00,7.04,62.40,0.00,-0.00,0.00,288.57,3.97,136,98371
21/01/2007 20:00:00,6.25,63.60,0.00,-0.00,0.00,288.20,3.78,137,98374
21/01/2007 21:00:00,5.68,64.44,0.00,-0.00,0.00,288.13,3.62,137,98338
21/01/2007 22:00:00,5.11,65.28,0.00,-0.00,0.00,288.07,3.47,137,98303
21/01/2007 23:00:00,4.54,66.12,0.00,-0.00,0.00,288.00,3.31,137,98267
22/01/2007 00:00:00,4.21,66.09,0.00,-0.00,0.00,289.57,2.90,137,98197
22/01/2007 01:00:00,3.88,66.07,0.00,-0.00,0.00,291.13,2.48,136,98126
22/01/2007 02:00:00,3.54,66.04,0.00,-0.00,0.00,292.70,2.07,136,98055
22/01/2007 03:00:00,3.52,64.15,0.00,-0.00,0.00,292.87,1.75,141,97994
22/01/2007 04:00:00,3.49,62.27,0.00,-0.00,0.00,293.03,1.43,145,97932
22/01/2007 05:00:00,3.46,60.38,0.00,-0.00,0.00,293.20,1.10,149,97871
22/01/2007 06:00:00,4.44,61.10,0.00,-0.00,0.00,295.07,1.02,207,97855
22/01/2007 07:00:00,5.43,61.83,0.00,0.00,0.00,296.93,0.94,265,97839
22/01/2007 08:00:00,6.41,62.55,45.00,0.00,45.00,298.80,0.86,324,97823
22/01/2007 09:00:00,8.15,58.63,113.00,10.24,110.00,301.08,1.42,330,97778
22/01/2007 10:00:00,9.89,54.72,132.00,2.58,131.00,303.37,1.98,335,97733
22/01/2007 11:00:00,11.62,50.80,223.00,45.57,203.00,305.65,2.54,341,97688
22/01/2007 12:00:00,11.31,55.07,71.00,0.00,71.00,307.98,2.71,330,97636
22/01/2007 13:00:00,10.99,59.35,145.00,4.94,143.00,310.32,2.88,319,97585
22/01/2007 14:00:00,10.67,63.62,132.00,15.56,127.00,312.65,3.05,308,97533
22/01/2007 15:00:00,10.02,65.02,58.00,0.00,58.00,320.42,3.32,310,97465
22/01/2007 16:00:00,9.38,66.41,11.00,0.00,11.00,328.18,3.60,313,97398
22/01/2007 17:00:00,8.73,67.81,0.00,-0.00,0.00,335.95,3.88,315,97330
22/01/2007 18:00:00,8.69,69.29,0.00,-0.00,0.00,337.55,4.13,323,97295
22/01/2007 19:00:00,8.64,70.76,0.00,-0.00,0.00,339.15,4.39,330,97259
22/01/2007 20:00:00,8.59,72.24,0.00,-0.00,0.00,340.75,4.65,338,97224
22/01/2007 21:00:00,8.43,77.41,0.00,-0.00,0.00,335.65,4.42,348,97159
22/01/2007 22:00:00,8.26,82.59,0.00,-0.00,0.00,330.55,4.19,357,97095
22/01/2007 23:00:00,8.09,87.76,0.00,-0.00,0.00,325.45,3.96,7,97030
23/01/2007 00:00:00,8.01,90.18,0.00,-0.00,0.00,323.18,4.15,7,96989
23/01/2007 01:00:00,7.93,92.60,0.00,-0.00,0.00,320.92,4.34,7,96947
23/01/2007 02:00:00,7.85,95.02,0.00,-0.00,0.00,318.65,4.54,8,96905
23/01/2007 03:00:00,7.73,95.79,0.00,-0.00,0.00,317.70,4.34,14,96805
23/01/2007 04:00:00,7.61,96.57,0.00,-0.00,0.00,316.75,4.15,21,96705
23/01/2007 05:00:00,7.49,97.34,0.00,-0.00,0.00,315.80,3.96,28,96605
23/01/2007 06:00:00,7.55,97.58,0.00,-0.00,0.00,315.32,3.82,39,96554
23/01/2007 07:00:00,7.60,97.83,0.00,0.00,0.00,314.83,3.67,51,96502
23/01/2007 08:00:00,7.66,98.07,112.00,283.69,65.00,314.35,3.53,63,96451
23/01/2007 09:00:00,7.80,96.83,38.00,0.00,38.00,317.20,3.75,77,96396
23/01/2007 10:00:00,7.94,95.58,46.00,0.00,46.00,320.05,3.96,91,96341
23/01/2007 11:00:00,8.08,94.34,44.00,0.00,44.00,322.90,4.18,104,96286
23/01/2007 12:00:00,7.29,93.01,110.00,0.00,110.00,308.15,4.75,103,96347
23/01/2007 13:00:00,6.50,91.68,149.00,4.89,147.00,293.40,5.32,101,96409
23/01/2007 14:00:00,5.71,90.35,94.00,0.00,94.00,278.65,5.89,100,96470
23/01/2007 15:00:00,4.48,91.45,61.00,0.00,61.00,282.52,5.95,99,96496
23/01/2007 16:00:00,3.25,92.55,9.00,0.00,9.00,286.38,6.02,99,96521
23/01/2007 17:00:00,2.01,93.65,0.00,-0.00,0.00,290.25,6.08,98,96547
23/01/2007 18:00:00,1.61,93.84,0.00,-0.00,0.00,286.95,5.82,99,96550
23/01/2007 19:00:00,1.20,94.04,0.00,-0.00,0.00,283.65,5.55,100,96554
23/01/2007 20:00:00,0.79,94.23,0.00,-0.00,0.00,280.35,5.28,100,96557
23/01/2007 21:00:00,0.82,92.88,0.00,-0.00,0.00,281.05,5.44,101,96515
23/01/2007 22:00:00,0.85,91.54,0.00,-0.00,0.00,281.75,5.60,103,96473
23/01/2007 23:00:00,0.88,90.19,0.00,-0.00,0.00,282.45,5.75,104,96431
24/01/2007 00:00:00,-0.10,87.31,0.00,-0.00,0.00,289.85,6.27,108,96425
24/01/2007 01:00:00,-1.08,84.42,0.00,-0.00,0.00,297.25,6.78,112,96418
24/01/2007 02:00:00,-2.07,81.54,0.00,-0.00,0.00,304.65,7.30,116,96412
24/01/2007 03:00:00,-2.66,79.10,0.00,-0.00,0.00,304.30,7.72,120,96418
24/01/2007 04:00:00,-3.25,76.67,0.00,-0.00,0.00,303.95,8.14,123,96425
24/01/2007 05:00:00,-3.84,74.23,0.00,-0.00,0.00,303.60,8.57,126,96431
24/01/2007 06:00:00,-3.13,71.95,0.00,-0.00,0.00,298.72,8.88,128,96463
24/01/2007 07:00:00,-2.41,69.66,0.00,0.00,0.00,293.83,9.20,129,96496
24/01/2007 08:00:00,-1.70,67.38,137.00,534.69,47.00,288.95,9.52,130,96528
24/01/2007 09:00:00,-0.44,62.69,282.00,706.00,71.00,284.12,9.59,130,96547
24/01/2007 10:00:00,0.82,57.99,393.00,790.23,82.00,279.28,9.66,130,96567
24/01/2007 11:00:00,2.07,53.30,376.00,417.11,190.00,274.45,9.74,130,96586
24/01/2007 12:00:00,1.96,52.07,462.00,824.46,89.00,273.17,9.71,131,96599
24/01/2007 13:00:00,1.85,50.83,337.60,579.64,98.45,271.88,9.69,133,96612
24/01/2007 14:00:00,1.74,49.60,329.00,850.71,49.00,270.60,9.67,134,96625
24/01/2007 15:00:00,0.78,50.32,89.00,33.69,82.00,273.45,9.24,135,96686
24/01/2007 16:00:00,-0.18,51.04,17.00,0.00,17.00,276.30,8.81,136,96747
24/01/2007 17:00:00,-1.15,51.76,0.00,-0.00,0.00,279.15,8.39,137,96808
24/01/2007 18:00:00,-1.60,52.41,0.00,-0.00,0.00,277.43,7.91,136,96889
24/01/2007 19:00:00,-2.06,53.07,0.00,-0.00,0.00,275.72,7.43,136,96969
24/01/2007 20:00:00,-2.52,53.72,0.00,-0.00,0.00,274.00,6.95,135,97050
24/01/2007 21:00:00,-2.87,53.96,0.00,-0.00,0.00,271.47,6.41,133,97088
24/01/2007 22:00:00,-3.22,54.21,0.00,-0.00,0.00,268.93,5.87,131,97127
24/01/2007 23:00:00,-3.57,54.45,0.00,-0.00,0.00,266.40,5.32,129,97166
25/01/2007 00:00:00,-3.99,54.40,0.00,-0.00,0.00,264.35,5.12,128,97121
25/01/2007 01:00:00,-4.41,54.36,0.00,-0.00,0.00,262.30,4.92,126,97076
25/01/2007 02:00:00,-4.84,54.31,0.00,-0.00,0.00,260.25,4.72,125,97030
25/01/2007 03:00:00,-4.97,54.00,0.00,-0.00,0.00,258.47,4.30,125,97088
25/01/2007 04:00:00,-5.11,53.68,0.00,-0.00,0.00,256.68,3.88,125,97146
25/01/2007 05:00:00,-5.24,53.37,0.00,-0.00,0.00,254.90,3.46,125,97204
25/01/2007 06:00:00,-4.21,54.74,0.00,-0.00,0.00,252.98,3.25,127,97298
25/01/2007 07:00:00,-3.17,56.10,0.00,0.00,0.00,251.07,3.03,129,97391
25/01/2007 08:00:00,-2.14,57.47,135.00,479.33,53.00,249.15,2.81,131,97485
25/01/2007 09:00:00,-0.45,57.61,214.00,251.70,138.00,251.45,2.27,132,97536
25/01/2007 10:00:00,1.24,57.76,401.00,821.29,75.00,253.75,1.72,132,97588
25/01/2007 11:00:00,2.93,57.90,413.00,571.65,156.00,256.05,1.17,132,97639
